TIPO;CODIGO;NOME;NOVO EMITENTE;ARQUIVO ORIGEM
"cliente";29287;"ALEXANDRINA & SOLDA LTDA - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29302;"WANDERSONIA SANTANA DE SA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29304;"ALDASSYS CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29307;"SOULTEX MALHAS EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29311;"PALMA PIMENTEL COM VAREJISTA E TEC LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";2324;"JOAO TECIDOS LTDA";no;"t:\especificos\integracao\5\2017-9-21-11-07-42-plano_emitentes.csv"
"cliente";29337;"SILMODAS ESTILO COM E CONF DE ROUPAS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29340;"SIDNEY REIS MACHADO ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29344;"NUBIA TRINDADE FERREIRA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29347;"BRIGIDA APARECIDA DE FARIA FORMAGIO FONSECA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29350;"FELICIO GONÇALVES MARCOS NETO 05625313601";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29356;"FIO TEXTIL IND E COM LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29357;"CALAZANS E ORLINE IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29359;"J N ROCHA MEE";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29372;"FEMININNY ROUPAS E ACESSORIOS LTDA. - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29383;"JAIME CARVALHO DE SOUZA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29387;"BERTOLINE COM DE TEC LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29388;"GLX IND COM IMP DE CONF EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29390;"NERYANE DE OLIVEIRA DA CONCEICAO EIRELI - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30932;"CONF EUNICE LTDA EPP";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29399;"J SS DE OLIVEIRA IND DE MODA FEMININA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29400;"M C MACHADO ARAUJO ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29402;"JASIEL DA SILVA SOARES ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29403;"VIA MULHER IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29409;"DREAMS FACCAO DE ROUPAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29412;"STATUS DA MODA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29415;"S M DE MELO E SILVA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29416;"TAVARES E OLIVEIRA LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29419;"CLA ROUPAS & ACESSORIOS LTDA - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29420;"PAULO SERGIO DOS SANTOS TEC ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29426;"ALEX CLARO DA COSTA SILVA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29427;"E QUADROS FERREIRA COMERCIAL";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29435;"DANIELA APARECIDA GOMES DA SILVA - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29437;"FELIPE ZIMMER DOS SANTOS";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30891;"CONF E COM MANGOSTAR LTDA";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29443;"PATRICIA DA SILVA ESPINDOLA 06665235173";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29444;"KAPASO MAGAZINE LTDA - EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30782;"AZT TEXTIL LTDA ME";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29457;"MARE ALTA CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29460;"SPORT BASIC IND IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29466;"ALTIMARI CALÇADOS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29467;"L L F BRAIDO-CONF";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";31213;"H J GELAIN & CIA LTDA";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29478;"CRUZ SILVA ARTIGOS DO VEST LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29482;"E SOUZA SANTOS CONF EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29484;"PREDILECTS MODAS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29491;"CONF DE ROUPAS ITA LTDA  EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29493;"FABIO CORREA 06209571662";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29510;"FABRICA DE ARTESANATOS DE MINDURI LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29511;"SILVANO OLIVEIRA DA SILVA EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29517;"CASA DOS TEC MAGALHAES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29524;"MIAS MODAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29528;"DARAH COM DE VEST EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29598;"MODA TEXTIL COM DE TEC EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29603;"EVALDO SOLANO DE ANDRADE EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29616;"ALFAIATARIA BRASILEIRA CONF LTDA.";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29624;"GIVANILDO JOSE DE LIMA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29628;"M S ARAUJO CONF EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29635;"ANDRE MAURICIO DOS REIS ALVES ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29656;"ANA PAULA DE MOURA VIANA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29662;"ZAGEM TEC E CONF LTDA  EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29671;"H L M IND DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29673;"V M BENTES TEC ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";31418;"ROBERTA QUEIROZ GONTIJO LOPES DE VASCONCELL";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29685;"ANALICE BRANDAO SOARES 90289820510";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29692;"CONF DEBINIS LTDA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29705;"P L IND DE CONF EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29707;"LEANDRO FRASAO BASSI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";31475;"NADIR T FIGUR MALHAS";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29728;"RAFAEL SHIMABUKURO 34538272876";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29730;"RJ COM DE TEC E MALHAS EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29737;"TAKE CONF DE ROUPAS EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29742;"ADRIANA TAUB CONF EIRELI  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29747;"INOVAR TEXTIL LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29748;"TOQUE SPECIAL CONF IMP E EXP LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29753;"TEX FASHION COM DE TEC LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29771;"M ALMEIDA COM DE TEC E CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29787;"R A DE OLIVEIRA VERONEZE CONF ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";31469;"MINADORO CONF DE ROUPAS LTDA ME";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29796;"GERLANDIA MATIAS CONF ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29812;"PORTAL TEXTIL LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";31461;"DOG LEG CONF EIRELI EPP";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";29825;"BRILHO DO SOL COM E CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29827;"LIBANIA MODAS EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29831;"E LOPES COM";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29835;"MONDINI MARTINS COM DE ROUPAS EIRELI  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29852;"FEIRAO DOS TEC MIRACEMA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29854;"ANTONIO SILVESTRE DE MELO ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29856;"ISABELA CRISTINA NOGUEIRA DE SOUZA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29865;"M A S QUIJO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29885;"SALGAMANU MODAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29886;"ANGELA MARISA BRITO VIEIRA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29896;"ROSATIVA LINGERIE LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29897;"ESPAÇO DE MODA SP CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29899;"JURKONIS - EIRELI - EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29900;"FRANCISCO M DA SILVA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29902;"MARIA LETICIA PIMENTA EKIZIAN ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29906;"G CAPELLETO ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29911;"CONF BECHARA LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29916;"LINHUS TECIDOS E CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29917;"PMT KIRSCH CONF";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29918;"RORATO GRAL CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29921;"JUVENCIO & NUNES JUVENCIO LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29922;"REBOUÇAS COM DE TEC LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29934;"MARIA DE FATIMA PEREIRA FARIA 70756155649";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29959;"PAULA REZENDE MALTA 09328213673";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29963;"FRANCISCO W OLIVEIRA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";32363;"F G  DA SILVA TEXTIL ME";no;"t:\especificos\integracao\5\2017-9-21-11-07-42-plano_emitentes.csv"
"cliente";29973;"DANIEL STANCIOLI FREITAS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29980;"WM PIMENTA ROSA CONF EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";29994;"V & M IND DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30004;"ELISANIA GONCALVES DE FARIA  EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30009;"MARIA SANDRA PARANHOS DE ARAUJO DA SILVA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30012;"R L  MODA FEMININA COML EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30017;"JOCIMARA VIEIRA DE MORAES CONF EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30018;"GERSAN TEXTIL LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30025;"DUDA FASHION EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30043;"ORGANIKY CONF EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30045;"NUNES JUVENCIO & FIGUEIRA CARDOSO LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30046;"SANDRA ADELAIDE ARAUJO LOPES 43585957153";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30047;"V B L IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30049;"LUCIA MARIA DE MELO ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30074;"COUY PRIVATE LABEL LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30079;"LE BLOG COM DE CONF LTDA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";32263;"PERFECT GIRL IND E COM DE CONF LTDA";no;"t:\especificos\integracao\5\2017-9-21-11-07-42-plano_emitentes.csv"
"cliente";31607;"S C BEZERRA CONF EIRELI ME";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";30754;"SILVEIRA COM DE TEC EIRELI ME";no;"t:\especificos\integracao\5\2017-9-28-10-12-36-plano_emitentes.csv"
"cliente";30107;"F M ROCHA CONFECCOES";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30108;"J C C RAMOS";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30109;"TITAN CONF DE ROUPAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30118;"CHESS IND E COM LT";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30122;"CONF MINT LTDA.  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30124;"CINTIA CRISTINA ARAUJO DE OLIVEIRA 96876743691";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30133;"ADAIR BATISTA DE OLIVEIRA CONF ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30143;"ACN COM DE ROUPAS E ACESS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30151;"M V MAGALHAES PEIXOTO EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30152;"IRENI DOS SANTOS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30154;"LEMON AND COLA IND E COM DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30155;"H DA SILVEIRA ALBUQUERQUE COM VAR DE TEC EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30160;"INTERGLOBAL COM DE ROUPAS E ACESS DO VEST EM GERAL EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30162;"DAIANE VIANA IND E COM DE VEEST LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";32475;"BANANA BABY CONF EIRELI ME";no;"t:\especificos\integracao\5\2017-9-21-11-07-42-plano_emitentes.csv"
"cliente";30168;"PETRY & PRADEL CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30170;"AMARISIA BARRETO SILVA 48828386649";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30173;"PONTO ALTO DA COSTURA CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30175;"EMPORIO DOS TEXTEIS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30179;"MARIA DARCI CAMARA TEIXEIRA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30183;"BEWAY COM E CONF DE ART DO VEST E ACESS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30198;"VP JEANS MODAS E CONF LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30204;"COCCI MODAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30207;"ANDRESA E ERIKA IND DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30209;"CRISTIANE SIMOES GURGEL CONF ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30218;"PETRA TEC E IMP LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30219;"SUEF TONINATO COM DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30221;"G LOPES REIS COM DE ROUPAS E ACESS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30230;"BABY BLUE CONF E ACESS LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30231;"COM DE CONF R M LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30235;"JULIO CESAR LIMA PEREIRA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30240;"ROSITA TERESINHA IMHOF PEREIRA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30243;"EXCLUSIVA TEXTIL LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30249;"MY TEE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30251;"MARCELO ALVES DE QUEIROZ TEC ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30253;"LA RENTA COM DE ROUPAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30257;"LABELLA COML EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30265;"W M ALVES DA SILVA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30267;"ANA PAULA BERTAGLIA MODA FEMININA LTDA  EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30275;"FLAVIA DE LUNA 32081356880";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30280;"REBELLA CONF EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30281;"AVERZZY IND E COM DE CONF LTDA.";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30282;"RAQUEL F DA SILVA.";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30287;"DV STORE COM E IND DE CONFECCOES EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30289;"RENESSE CONF DE ROUPAS EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30306;"MAYARA DA SILVA PERIN ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30320;"AUGUSTA ALVES DE SOUZA CONF";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30322;"BRUNA LARISSA KUHNEN ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30337;"J E LEE MODAS";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30343;"GBABY OFICIAL IND E COM LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30355;"P&K REPRESENTACOES LTDA-ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30364;"SUZANA SANTOS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30376;"BRAVU'S CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30378;"FIOS GABI COM DE AVIAMENTOS LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30384;"ANTIDIO MARCIO PEREIRA DE JESUS 86956906520";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30385;"LUANA CORREIA DOS SANTOS 05040138580";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30391;"EDSON NOGUEIRA DE SOUZA EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30415;" A A FIGUEIREDO TEC LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30419;"BRENO CASTRO REGIS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";31641;"BELLA ALTERNATIVA COM E DECORA²AO LTDA ME";no;"t:\especificos\integracao\5\2017-9-21-11-07-42-plano_emitentes.csv"
"cliente";30425;"GABRIELA MOSQUETTI BEUKERS EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30430;"MARIA ROZYLENE DE MENEZES ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30431;"DANIEL VUOLO PATRICIO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30432;"MAJU TEXTIL EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30434;"TEC GRANDE LAGO LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30437;"TORQUATO COML E INDL LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30438;"FAROL TEXTIL COM DE TEC LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";30441;"GISELE MARIA PANDINI 69844461715";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
